CustomerID,datetime,NormDelta,AbsDelta,Leaders,Others,NormLeaders,NormOthers,DailyAvgLeaders,DailyAvgOthers
delta,2017-02-07 05:30,0.07101,0.08310,1.21618,0.82433,0.77541,0.70440,1.56845,1.17026
delta,2017-02-07 05:45,0.07083,0.08289,1.21682,0.82502,0.77582,0.70499,1.56845,1.17026
delta,2017-02-07 06:00,0.07036,0.08234,1.21897,0.82717,0.77718,0.70682,1.56845,1.17026
delta,2017-02-07 06:15,0.06959,0.08144,1.22260,0.83078,0.77950,0.70991,1.56845,1.17026
delta,2017-02-07 06:30,0.06853,0.08020,1.22771,0.83583,0.78276,0.71423,1.56845,1.17026
delta,2017-02-07 06:45,0.06718,0.07862,1.23428,0.84231,0.78694,0.71976,1.56845,1.17026
delta,2017-02-07 07:00,0.06555,0.07671,1.24227,0.85018,0.79204,0.72649,1.56845,1.17026
delta,2017-02-07 07:15,0.06365,0.07449,1.25166,0.85942,0.79803,0.73438,1.56845,1.17026
delta,2017-02-07 07:30,0.06146,0.07192,1.26240,0.86998,0.80487,0.74341,1.56845,1.17026
delta,2017-02-07 07:45,0.05903,0.06908,1.27445,0.88182,0.81255,0.75352,1.56845,1.17026
delta,2017-02-07 08:00,0.05635,0.06594,1.28775,0.89488,0.82103,0.76468,1.56845,1.17026
delta,2017-02-07 08:15,0.05343,0.06253,1.30225,0.90912,0.83028,0.77685,1.56845,1.17026
delta,2017-02-07 08:30,0.05028,0.05884,1.31789,0.92447,0.84025,0.78997,1.56845,1.17026
delta,2017-02-07 08:45,0.04692,0.05491,1.33460,0.94086,0.85090,0.80398,1.56845,1.17026
delta,2017-02-07 09:00,0.04337,0.05075,1.35230,0.95824,0.86219,0.81882,1.56845,1.17026
delta,2017-02-07 09:15,0.03963,0.04638,1.37094,0.97651,0.87407,0.83444,1.56845,1.17026
delta,2017-02-07 09:30,0.03573,0.04181,1.39041,0.99561,0.88649,0.85076,1.56845,1.17026
delta,2017-02-07 09:45,0.03167,0.03706,1.41065,1.01546,0.89939,0.86772,1.56845,1.17026
delta,2017-02-07 10:00,0.02748,0.03216,1.43156,1.03596,0.91272,0.88524,1.56845,1.17026
delta,2017-02-07 10:15,0.02318,0.02713,1.45305,1.05704,0.92643,0.90325,1.56845,1.17026
delta,2017-02-07 10:30,0.01878,0.02198,1.47504,1.07860,0.94045,0.92167,1.56845,1.17026
delta,2017-02-07 10:45,0.01429,0.01672,1.49742,1.10054,0.95472,0.94043,1.56845,1.17026
delta,2017-02-07 11:00,0.00975,0.01141,1.52011,1.12279,0.96918,0.95943,1.56845,1.17026
delta,2017-02-07 11:15,0.00516,0.00604,1.54301,1.14523,0.98378,0.97862,1.56845,1.17026
delta,2017-02-07 11:30,0.00056,0.00066,1.56601,1.16779,0.99845,0.99789,1.56845,1.17026
delta,2017-02-07 11:45,-0.00405,-0.00474,1.58903,1.19035,1.01312,1.01717,1.56845,1.17026
delta,2017-02-07 12:00,-0.00863,-0.01010,1.61195,1.21283,1.02774,1.03637,1.56845,1.17026
delta,2017-02-07 12:15,-0.01318,-0.01542,1.63469,1.23512,1.04224,1.05542,1.56845,1.17026
delta,2017-02-07 12:30,-0.01769,-0.02070,1.65715,1.25714,1.05655,1.07424,1.56845,1.17026
delta,2017-02-07 12:45,-0.02210,-0.02586,1.67923,1.27878,1.07063,1.09273,1.56845,1.17026
delta,2017-02-07 13:00,-0.02643,-0.03093,1.70083,1.29996,1.08440,1.11083,1.56845,1.17026
delta,2017-02-07 13:15,-0.03064,-0.03586,1.72187,1.32059,1.09782,1.12846,1.56845,1.17026
delta,2017-02-07 13:30,-0.03473,-0.04064,1.74225,1.34058,1.11081,1.14554,1.56845,1.17026
delta,2017-02-07 13:45,-0.03867,-0.04525,1.76189,1.35984,1.12333,1.16200,1.56845,1.17026
delta,2017-02-07 14:00,-0.04244,-0.04967,1.78070,1.37830,1.13533,1.17777,1.56845,1.17026
delta,2017-02-07 14:15,-0.04604,-0.05388,1.79860,1.39586,1.14674,1.19278,1.56845,1.17026
delta,2017-02-07 14:30,-0.04944,-0.05786,1.81552,1.41246,1.15753,1.20697,1.56845,1.17026
delta,2017-02-07 14:45,-0.05263,-0.06159,1.83139,1.42804,1.16764,1.22027,1.56845,1.17026
delta,2017-02-07 15:00,-0.05560,-0.06507,1.84613,1.44251,1.17704,1.23264,1.56845,1.17026
delta,2017-02-07 15:15,-0.05833,-0.06826,1.85968,1.45582,1.18568,1.24401,1.56845,1.17026
delta,2017-02-07 15:30,-0.06082,-0.07118,1.87199,1.46791,1.19353,1.25435,1.56845,1.17026
delta,2017-02-07 15:45,-0.06305,-0.07378,1.88300,1.47874,1.20055,1.26360,1.56845,1.17026
delta,2017-02-07 16:00,-0.06501,-0.07608,1.89267,1.48825,1.20672,1.27173,1.56845,1.17026
delta,2017-02-07 16:15,-0.06670,-0.07806,1.90095,1.49641,1.21200,1.27870,1.56845,1.17026
delta,2017-02-07 16:30,-0.06811,-0.07971,1.90782,1.50318,1.21637,1.28448,1.56845,1.17026
delta,2017-02-07 16:45,-0.06922,-0.08101,1.91323,1.50853,1.21983,1.28905,1.56845,1.17026
delta,2017-02-07 17:00,-0.07005,-0.08198,1.91717,1.51244,1.22234,1.29239,1.56845,1.17026
delta,2017-02-07 17:15,-0.07059,-0.08261,1.91962,1.51489,1.22390,1.29449,1.56845,1.17026
delta,2017-02-07 17:30,-0.07083,-0.08289,1.92057,1.51588,1.22451,1.29534,1.56845,1.17026
delta,2017-02-07 17:45,-0.07077,-0.08282,1.92002,1.51540,1.22415,1.29492,1.56845,1.17026
delta,2017-02-07 18:00,-0.07041,-0.08240,1.91797,1.51345,1.22285,1.29326,1.56845,1.17026
delta,2017-02-07 18:15,-0.06976,-0.08164,1.91442,1.51004,1.22058,1.29034,1.56845,1.17026
delta,2017-02-07 18:30,-0.06882,-0.08054,1.90940,1.50518,1.21738,1.28620,1.56845,1.17026
delta,2017-02-07 18:45,-0.06758,-0.07909,1.90292,1.49891,1.21325,1.28083,1.56845,1.17026
delta,2017-02-07 19:00,-0.06607,-0.07732,1.89502,1.49123,1.20821,1.27428,1.56845,1.17026
delta,2017-02-07 19:15,-0.06427,-0.07521,1.88572,1.48220,1.20229,1.26656,1.56845,1.17026
delta,2017-02-07 19:30,-0.06221,-0.07280,1.87507,1.47184,1.19550,1.25771,1.56845,1.17026
delta,2017-02-07 19:45,-0.05989,-0.07009,1.86311,1.46021,1.18787,1.24776,1.56845,1.17026
delta,2017-02-07 20:00,-0.05732,-0.06708,1.84990,1.44734,1.17945,1.23677,1.56845,1.17026
delta,2017-02-07 20:15,-0.05452,-0.06380,1.83549,1.43331,1.17026,1.22478,1.56845,1.17026
delta,2017-02-07 20:30,-0.05149,-0.06026,1.81994,1.41816,1.16034,1.21183,1.56845,1.17026
delta,2017-02-07 20:45,-0.04824,-0.05645,1.80332,1.40197,1.14975,1.19799,1.56845,1.17026
delta,2017-02-07 21:00,-0.04480,-0.05243,1.78570,1.38479,1.13852,1.18332,1.56845,1.17026
delta,2017-02-07 21:15,-0.04119,-0.04820,1.76716,1.36672,1.12669,1.16788,1.56845,1.17026
delta,2017-02-07 21:30,-0.03740,-0.04377,1.74777,1.34782,1.11433,1.15173,1.56845,1.17026
delta,2017-02-07 21:45,-0.03345,-0.03915,1.72762,1.32818,1.10149,1.13494,1.56845,1.17026
delta,2017-02-07 22:00,-0.02938,-0.03438,1.70680,1.30787,1.08821,1.11759,1.56845,1.17026
delta,2017-02-07 22:15,-0.02518,-0.02947,1.68540,1.28700,1.07457,1.09975,1.56845,1.17026
delta,2017-02-07 22:30,-0.02090,-0.02446,1.66350,1.26564,1.06060,1.08150,1.56845,1.17026
delta,2017-02-07 22:45,-0.01653,-0.01934,1.64120,1.24389,1.04639,1.06292,1.56845,1.17026
delta,2017-02-07 23:00,-0.01210,-0.01416,1.61860,1.22185,1.03198,1.04408,1.56845,1.17026
delta,2017-02-07 23:15,-0.00764,-0.00894,1.59579,1.19960,1.01744,1.02508,1.56845,1.17026
delta,2017-02-07 23:30,-0.00316,-0.00370,1.57288,1.17725,1.00282,1.00598,1.56845,1.17026
delta,2017-02-07 23:45,0.00134,0.00157,1.54995,1.15489,0.98821,0.98687,1.56845,1.17026
delta,2017-02-08 00:00,0.01116,0.01317,1.52711,1.13262,0.97101,0.95985,1.57271,1.17999
delta,2017-02-08 00:15,0.01547,0.01825,1.50446,1.11052,0.95660,0.94113,1.57271,1.17999
delta,2017-02-08 00:30,0.01974,0.02329,1.48209,1.08871,0.94238,0.92264,1.57271,1.17999
delta,2017-02-08 00:45,0.02394,0.02825,1.46010,1.06726,0.92840,0.90446,1.57271,1.17999
delta,2017-02-08 01:00,0.02804,0.03309,1.43859,1.04628,0.91472,0.88668,1.57271,1.17999
delta,2017-02-08 01:15,0.03203,0.03780,1.41764,1.02585,0.90140,0.86937,1.57271,1.17999
delta,2017-02-08 01:30,0.03589,0.04235,1.39734,1.00606,0.88849,0.85260,1.57271,1.17999
delta,2017-02-08 01:45,0.03961,0.04674,1.37779,0.98700,0.87606,0.83645,1.57271,1.17999
delta,2017-02-08 02:00,0.04318,0.05095,1.35907,0.96875,0.86416,0.82098,1.57271,1.17999
delta,2017-02-08 02:15,0.04657,0.05495,1.34125,0.95139,0.85283,0.80626,1.57271,1.17999
delta,2017-02-08 02:30,0.04976,0.05872,1.32442,0.93498,0.84212,0.79236,1.57271,1.17999
delta,2017-02-08 02:45,0.05275,0.06224,1.30864,0.91961,0.83209,0.77934,1.57271,1.17999
delta,2017-02-08 03:00,0.05553,0.06552,1.29398,0.90534,0.82277,0.76724,1.57271,1.17999
delta,2017-02-08 03:15,0.05808,0.06853,1.28052,0.89223,0.81421,0.75613,1.57271,1.17999
delta,2017-02-08 03:30,0.06039,0.07126,1.26829,0.88033,0.80644,0.74605,1.57271,1.17999
delta,2017-02-08 03:45,0.06245,0.07369,1.25737,0.86971,0.79949,0.73704,1.57271,1.17999
delta,2017-02-08 04:00,0.06425,0.07581,1.24779,0.86040,0.79340,0.72915,1.57271,1.17999
delta,2017-02-08 04:15,0.06578,0.07762,1.23959,0.85244,0.78819,0.72241,1.57271,1.17999
delta,2017-02-08 04:30,0.06704,0.07911,1.23282,0.84587,0.78388,0.71684,1.57271,1.17999
delta,2017-02-08 04:45,0.06801,0.08025,1.22749,0.84072,0.78049,0.71248,1.57271,1.17999
delta,2017-02-08 05:00,0.06870,0.08107,1.22364,0.83701,0.77804,0.70934,1.57271,1.17999
delta,2017-02-08 05:15,0.06911,0.08155,1.22127,0.83476,0.77654,0.70743,1.57271,1.17999
delta,2017-02-08 05:30,0.06923,0.08169,1.22041,0.83397,0.77599,0.70676,1.57271,1.17999
delta,2017-02-08 05:45,0.06906,0.08149,1.22105,0.83466,0.77640,0.70734,1.57271,1.17999
delta,2017-02-08 06:00,0.06860,0.08095,1.22319,0.83681,0.77776,0.70916,1.57271,1.17999
delta,2017-02-08 06:15,0.06785,0.08006,1.22682,0.84042,0.78007,0.71222,1.57271,1.17999
delta,2017-02-08 06:30,0.06680,0.07882,1.23193,0.84547,0.78331,0.71651,1.57271,1.17999
delta,2017-02-08 06:45,0.06550,0.07729,1.23849,0.85195,0.78749,0.72199,1.57271,1.17999
delta,2017-02-08 07:00,0.06390,0.07540,1.24648,0.85982,0.79257,0.72867,1.57271,1.17999
delta,2017-02-08 07:15,0.06205,0.07322,1.25587,0.86906,0.79854,0.73649,1.57271,1.17999
delta,2017-02-08 07:30,0.05992,0.07071,1.26660,0.87962,0.80536,0.74544,1.57271,1.17999
delta,2017-02-08 07:45,0.05755,0.06791,1.27865,0.89145,0.81302,0.75547,1.57271,1.17999
delta,2017-02-08 08:00,0.05493,0.06482,1.29195,0.90452,0.82148,0.76655,1.57271,1.17999
delta,2017-02-08 08:15,0.05209,0.06147,1.30645,0.91876,0.83070,0.77861,1.57271,1.17999
delta,2017-02-08 08:30,0.04902,0.05784,1.32209,0.93411,0.84064,0.79162,1.57271,1.17999
delta,2017-02-08 08:45,0.04575,0.05398,1.33880,0.95051,0.85127,0.80552,1.57271,1.17999
delta,2017-02-08 09:00,0.04228,0.04989,1.35650,0.96788,0.86252,0.82024,1.57271,1.17999
delta,2017-02-08 09:15,0.03864,0.04559,1.37513,0.98616,0.87437,0.83573,1.57271,1.17999
delta,2017-02-08 09:30,0.03483,0.04110,1.39461,1.00526,0.88675,0.85192,1.57271,1.17999
delta,2017-02-08 09:45,0.03088,0.03644,1.41484,1.02511,0.89962,0.86874,1.57271,1.17999
delta,2017-02-08 10:00,0.02679,0.03161,1.43575,1.04561,0.91291,0.88612,1.57271,1.17999
delta,2017-02-08 10:15,0.02260,0.02667,1.45725,1.06669,0.92658,0.90398,1.57271,1.17999
delta,2017-02-08 10:30,0.01831,0.02161,1.47923,1.08825,0.94056,0.92225,1.57271,1.17999
delta,2017-02-08 10:45,0.01395,0.01646,1.50162,1.11020,0.95480,0.94085,1.57271,1.17999
delta,2017-02-08 11:00,0.00951,0.01122,1.52431,1.13245,0.96922,0.95971,1.57271,1.17999
delta,2017-02-08 11:15,0.00505,0.00596,1.54721,1.15490,0.98378,0.97873,1.57271,1.17999
delta,2017-02-08 11:30,0.00056,0.00066,1.57021,1.17745,0.99841,0.99785,1.57271,1.17999
delta,2017-02-08 11:45,-0.00392,-0.00463,1.59323,1.20002,1.01305,1.01697,1.57271,1.17999
delta,2017-02-08 12:00,-0.00840,-0.00991,1.61616,1.22250,1.02762,1.03602,1.57271,1.17999
delta,2017-02-08 12:15,-0.01283,-0.01514,1.63890,1.24480,1.04209,1.05492,1.57271,1.17999
delta,2017-02-08 12:30,-0.01721,-0.02031,1.66136,1.26682,1.05637,1.07358,1.57271,1.17999
delta,2017-02-08 12:45,-0.02153,-0.02541,1.68344,1.28847,1.07040,1.09193,1.57271,1.17999
delta,2017-02-08 13:00,-0.02575,-0.03038,1.70504,1.30966,1.08414,1.10989,1.57271,1.17999
delta,2017-02-08 13:15,-0.02985,-0.03522,1.72608,1.33029,1.09752,1.12737,1.57271,1.17999
delta,2017-02-08 13:30,-0.03384,-0.03993,1.74647,1.35029,1.11048,1.14432,1.57271,1.17999
delta,2017-02-08 13:45,-0.03767,-0.04445,1.76611,1.36955,1.12297,1.16064,1.57271,1.17999
delta,2017-02-08 14:00,-0.04135,-0.04879,1.78493,1.38801,1.13494,1.17629,1.57271,1.17999
delta,2017-02-08 14:15,-0.04486,-0.05293,1.80284,1.40559,1.14632,1.19118,1.57271,1.17999
delta,2017-02-08 14:30,-0.04818,-0.05685,1.81976,1.42219,1.15708,1.20526,1.57271,1.17999
delta,2017-02-08 14:45,-0.05128,-0.06051,1.83563,1.43777,1.16718,1.21846,1.57271,1.17999
delta,2017-02-08 15:00,-0.05418,-0.06393,1.85037,1.45225,1.17655,1.23073,1.57271,1.17999
delta,2017-02-08 15:15,-0.05684,-0.06707,1.86393,1.46557,1.18517,1.24201,1.57271,1.17999
delta,2017-02-08 15:30,-0.05927,-0.06994,1.87625,1.47767,1.19300,1.25227,1.57271,1.17999
delta,2017-02-08 15:45,-0.06144,-0.07250,1.88727,1.48850,1.20001,1.26145,1.57271,1.17999
delta,2017-02-08 16:00,-0.06336,-0.07476,1.89694,1.49802,1.20616,1.26952,1.57271,1.17999
delta,2017-02-08 16:15,-0.06501,-0.07671,1.90523,1.50619,1.21143,1.27644,1.57271,1.17999
delta,2017-02-08 16:30,-0.06638,-0.07833,1.91210,1.51296,1.21580,1.28218,1.57271,1.17999
delta,2017-02-08 16:45,-0.06748,-0.07963,1.91751,1.51832,1.21924,1.28672,1.57271,1.17999
delta,2017-02-08 17:00,-0.06829,-0.08058,1.92146,1.52224,1.22175,1.29004,1.57271,1.17999
delta,2017-02-08 17:15,-0.06882,-0.08121,1.92392,1.52470,1.22331,1.29213,1.57271,1.17999
delta,2017-02-08 17:30,-0.06905,-0.08148,1.92487,1.52570,1.22392,1.29297,1.57271,1.17999
delta,2017-02-08 17:45,-0.06900,-0.08142,1.92433,1.52522,1.22357,1.29257,1.57271,1.17999
delta,2017-02-08 18:00,-0.06865,-0.08101,1.92228,1.52328,1.22227,1.29092,1.57271,1.17999
delta,2017-02-08 18:15,-0.06802,-0.08026,1.91874,1.51988,1.22002,1.28804,1.57271,1.17999
delta,2017-02-08 18:30,-0.06710,-0.07918,1.91372,1.51503,1.21683,1.28393,1.57271,1.17999
delta,2017-02-08 18:45,-0.06590,-0.07776,1.90725,1.50876,1.21272,1.27862,1.57271,1.17999
delta,2017-02-08 19:00,-0.06443,-0.07603,1.89935,1.50110,1.20769,1.27212,1.57271,1.17999
delta,2017-02-08 19:15,-0.06268,-0.07396,1.89006,1.49207,1.20179,1.26447,1.57271,1.17999
delta,2017-02-08 19:30,-0.06068,-0.07160,1.87942,1.48172,1.19502,1.25570,1.57271,1.17999
delta,2017-02-08 19:45,-0.05843,-0.06895,1.86746,1.47009,1.18742,1.24585,1.57271,1.17999
delta,2017-02-08 20:00,-0.05593,-0.06600,1.85426,1.45724,1.17902,1.23495,1.57271,1.17999
delta,2017-02-08 20:15,-0.05320,-0.06278,1.83985,1.44321,1.16986,1.22306,1.57271,1.17999
delta,2017-02-08 20:30,-0.05026,-0.05931,1.82430,1.42807,1.15997,1.21023,1.57271,1.17999
delta,2017-02-08 20:45,-0.04710,-0.05558,1.80769,1.41188,1.14941,1.19651,1.57271,1.17999
delta,2017-02-08 21:00,-0.04376,-0.05164,1.79007,1.39471,1.13821,1.18197,1.57271,1.17999
delta,2017-02-08 21:15,-0.04023,-0.04747,1.77154,1.37664,1.12642,1.16665,1.57271,1.17999
delta,2017-02-08 21:30,-0.03654,-0.04312,1.75215,1.35775,1.11410,1.15064,1.57271,1.17999
delta,2017-02-08 21:45,-0.03271,-0.03860,1.73201,1.33811,1.10129,1.13400,1.57271,1.17999
delta,2017-02-08 22:00,-0.02875,-0.03392,1.71119,1.31781,1.08805,1.11680,1.57271,1.17999
delta,2017-02-08 22:15,-0.02467,-0.02911,1.68979,1.29694,1.07444,1.09911,1.57271,1.17999
delta,2017-02-08 22:30,-0.02050,-0.02419,1.66789,1.27559,1.06052,1.08102,1.57271,1.17999
delta,2017-02-08 22:45,-0.01624,-0.01916,1.64560,1.25385,1.04635,1.06259,1.57271,1.17999
delta,2017-02-08 23:00,-0.01193,-0.01408,1.62300,1.23181,1.03198,1.04391,1.57271,1.17999
delta,2017-02-08 23:15,-0.00758,-0.00894,1.60019,1.20957,1.01748,1.02506,1.57271,1.17999
delta,2017-02-08 23:30,-0.00321,-0.00379,1.57728,1.18722,1.00291,1.00612,1.57271,1.17999
delta,2017-02-08 23:45,0.00115,0.00136,1.55436,1.16486,0.98833,0.98718,1.57271,1.17999
delta,2017-02-09 00:00,0.01098,0.01307,1.53152,1.14259,0.97108,0.96010,1.57713,1.19008
delta,2017-02-09 00:15,0.01519,0.01808,1.50887,1.12050,0.95672,0.94153,1.57713,1.19008
delta,2017-02-09 00:30,0.01933,0.02300,1.48650,1.09869,0.94253,0.92320,1.57713,1.19008
delta,2017-02-09 00:45,0.02340,0.02785,1.46451,1.07725,0.92859,0.90519,1.57713,1.19008
delta,2017-02-09 01:00,0.02739,0.03260,1.44299,1.05627,0.91495,0.88756,1.57713,1.19008
delta,2017-02-09 01:15,0.03128,0.03723,1.42204,1.03584,0.90167,0.87039,1.57713,1.19008
delta,2017-02-09 01:30,0.03503,0.04169,1.40175,1.01605,0.88880,0.85377,1.57713,1.19008
delta,2017-02-09 01:45,0.03865,0.04600,1.38220,0.99699,0.87640,0.83775,1.57713,1.19008
delta,2017-02-09 02:00,0.04211,0.05011,1.36347,0.97874,0.86453,0.82242,1.57713,1.19008
delta,2017-02-09 02:15,0.04540,0.05403,1.34566,0.96138,0.85323,0.80783,1.57713,1.19008
delta,2017-02-09 02:30,0.04852,0.05774,1.32882,0.94498,0.84256,0.79404,1.57713,1.19008
delta,2017-02-09 02:45,0.05142,0.06119,1.31304,0.92961,0.83255,0.78113,1.57713,1.19008
delta,2017-02-09 03:00,0.05412,0.06441,1.29839,0.91534,0.82326,0.76914,1.57713,1.19008
delta,2017-02-09 03:15,0.05660,0.06736,1.28492,0.90223,0.81472,0.75812,1.57713,1.19008
delta,2017-02-09 03:30,0.05884,0.07002,1.27269,0.89033,0.80697,0.74813,1.57713,1.19008
delta,2017-02-09 03:45,0.06084,0.07240,1.26177,0.87971,0.80004,0.73920,1.57713,1.19008
delta,2017-02-09 04:00,0.06259,0.07449,1.25218,0.87039,0.79396,0.73137,1.57713,1.19008
delta,2017-02-09 04:15,0.06407,0.07625,1.24398,0.86244,0.78876,0.72469,1.57713,1.19008
delta,2017-02-09 04:30,0.06530,0.07771,1.23721,0.85587,0.78447,0.71917,1.57713,1.19008
delta,2017-02-09 04:45,0.06625,0.07884,1.23188,0.85072,0.78109,0.71484,1.57713,1.19008
delta,2017-02-09 05:00,0.06692,0.07964,1.22802,0.84701,0.77864,0.71172,1.57713,1.19008
delta,2017-02-09 05:15,0.06731,0.08010,1.22565,0.84475,0.77714,0.70983,1.57713,1.19008
delta,2017-02-09 05:30,0.06742,0.08024,1.22479,0.84397,0.77659,0.70917,1.57713,1.19008
delta,2017-02-09 05:45,0.06726,0.08004,1.22542,0.84465,0.77700,0.70974,1.57713,1.19008
delta,2017-02-09 06:00,0.06680,0.07950,1.22756,0.84680,0.77835,0.71155,1.57713,1.19008
delta,2017-02-09 06:15,0.06607,0.07863,1.23119,0.85041,0.78065,0.71458,1.57713,1.19008
delta,2017-02-09 06:30,0.06506,0.07743,1.23630,0.85547,0.78389,0.71883,1.57713,1.19008
delta,2017-02-09 06:45,0.06378,0.07590,1.24286,0.86194,0.78805,0.72427,1.57713,1.19008
delta,2017-02-09 07:00,0.06223,0.07406,1.25085,0.86982,0.79312,0.73089,1.57713,1.19008
delta,2017-02-09 07:15,0.06042,0.07190,1.26023,0.87905,0.79907,0.73865,1.57713,1.19008
delta,2017-02-09 07:30,0.05835,0.06944,1.27097,0.88961,0.80587,0.74752,1.57713,1.19008
delta,2017-02-09 07:45,0.05604,0.06669,1.28301,0.90145,0.81351,0.75747,1.57713,1.19008
delta,2017-02-09 08:00,0.05349,0.06366,1.29631,0.91451,0.82194,0.76845,1.57713,1.19008
delta,2017-02-09 08:15,0.05072,0.06036,1.31081,0.92875,0.83113,0.78041,1.57713,1.19008
delta,2017-02-09 08:30,0.04774,0.05681,1.32644,0.94410,0.84105,0.79331,1.57713,1.19008
delta,2017-02-09 08:45,0.04455,0.05302,1.34315,0.96050,0.85164,0.80709,1.57713,1.19008
delta,2017-02-09 09:00,0.04118,0.04901,1.36085,0.97788,0.86287,0.82169,1.57713,1.19008
delta,2017-02-09 09:15,0.03763,0.04478,1.37948,0.99615,0.87468,0.83705,1.57713,1.19008
delta,2017-02-09 09:30,0.03393,0.04038,1.39896,1.01526,0.88703,0.85310,1.57713,1.19008
delta,2017-02-09 09:45,0.03008,0.03580,1.41919,1.03511,0.89986,0.86978,1.57713,1.19008
delta,2017-02-09 10:00,0.02610,0.03106,1.44010,1.05562,0.91311,0.88701,1.57713,1.19008
delta,2017-02-09 10:15,0.02202,0.02621,1.46160,1.07670,0.92674,0.90472,1.57713,1.19008
delta,2017-02-09 10:30,0.01785,0.02124,1.48358,1.09826,0.94069,0.92284,1.57713,1.19008
delta,2017-02-09 10:45,0.01359,0.01617,1.50597,1.12021,0.95488,0.94129,1.57713,1.19008
delta,2017-02-09 11:00,0.00928,0.01104,1.52866,1.14246,0.96927,0.95999,1.57713,1.19008
delta,2017-02-09 11:15,0.00494,0.00588,1.55156,1.16492,0.98379,0.97885,1.57713,1.19008
delta,2017-02-09 11:30,0.00056,0.00067,1.57457,1.18747,0.99837,0.99781,1.57713,1.19008
delta,2017-02-09 11:45,-0.00381,-0.00453,1.59759,1.21004,1.01297,1.01678,1.57713,1.19008
delta,2017-02-09 12:00,-0.00816,-0.00971,1.62051,1.23253,1.02751,1.03567,1.57713,1.19008
delta,2017-02-09 12:15,-0.01248,-0.01485,1.64326,1.25483,1.04193,1.05441,1.57713,1.19008
delta,2017-02-09 12:30,-0.01675,-0.01993,1.66572,1.27686,1.05617,1.07292,1.57713,1.19008
delta,2017-02-09 12:45,-0.02094,-0.02492,1.68780,1.29851,1.07017,1.09111,1.57713,1.19008
delta,2017-02-09 13:00,-0.02504,-0.02980,1.70941,1.31971,1.08388,1.10892,1.57713,1.19008
delta,2017-02-09 13:15,-0.02904,-0.03456,1.73046,1.34035,1.09722,1.12626,1.57713,1.19008
delta,2017-02-09 13:30,-0.03292,-0.03918,1.75084,1.36034,1.11015,1.14307,1.57713,1.19008
delta,2017-02-09 13:45,-0.03666,-0.04363,1.77049,1.37962,1.12260,1.15926,1.57713,1.19008
delta,2017-02-09 14:00,-0.04025,-0.04790,1.78931,1.39808,1.13453,1.17478,1.57713,1.19008
delta,2017-02-09 14:15,-0.04366,-0.05196,1.80722,1.41566,1.14589,1.18955,1.57713,1.19008
delta,2017-02-09 14:30,-0.04688,-0.05579,1.82415,1.43228,1.15663,1.20351,1.57713,1.19008
delta,2017-02-09 14:45,-0.04992,-0.05941,1.84003,1.44786,1.16669,1.21661,1.57713,1.19008
delta,2017-02-09 15:00,-0.05274,-0.06276,1.85478,1.46235,1.17604,1.22878,1.57713,1.19008
delta,2017-02-09 15:15,-0.05533,-0.06585,1.86834,1.47567,1.18464,1.23997,1.57713,1.19008
delta,2017-02-09 15:30,-0.05769,-0.06866,1.88066,1.48778,1.19246,1.25015,1.57713,1.19008
delta,2017-02-09 15:45,-0.05981,-0.07118,1.89168,1.49862,1.19945,1.25926,1.57713,1.19008
delta,2017-02-09 16:00,-0.06168,-0.07340,1.90136,1.50815,1.20558,1.26726,1.57713,1.19008
delta,2017-02-09 16:15,-0.06329,-0.07532,1.90965,1.51632,1.21084,1.27413,1.57713,1.19008
delta,2017-02-09 16:30,-0.06463,-0.07691,1.91653,1.52310,1.21520,1.27983,1.57713,1.19008
delta,2017-02-09 16:45,-0.06570,-0.07819,1.92195,1.52847,1.21864,1.28434,1.57713,1.19008
delta,2017-02-09 17:00,-0.06650,-0.07914,1.92590,1.53239,1.22114,1.28764,1.57713,1.19008
delta,2017-02-09 17:15,-0.06700,-0.07974,1.92837,1.53486,1.22271,1.28971,1.57713,1.19008
delta,2017-02-09 17:30,-0.06724,-0.08002,1.92933,1.53586,1.22332,1.29056,1.57713,1.19008
delta,2017-02-09 17:45,-0.06719,-0.07996,1.92879,1.53540,1.22297,1.29016,1.57713,1.19008
delta,2017-02-09 18:00,-0.06686,-0.07957,1.92675,1.53346,1.22168,1.28854,1.57713,1.19008
delta,2017-02-09 18:15,-0.06624,-0.07883,1.92321,1.53007,1.21944,1.28568,1.57713,1.19008
delta,2017-02-09 18:30,-0.06536,-0.07778,1.91820,1.52523,1.21626,1.28162,1.57713,1.19008
delta,2017-02-09 18:45,-0.06420,-0.07640,1.91173,1.51897,1.21216,1.27636,1.57713,1.19008
delta,2017-02-09 19:00,-0.06276,-0.07469,1.90384,1.51131,1.20716,1.26992,1.57713,1.19008
delta,2017-02-09 19:15,-0.06107,-0.07268,1.89455,1.50229,1.20127,1.26234,1.57713,1.19008
delta,2017-02-09 19:30,-0.05913,-0.07037,1.88392,1.49195,1.19452,1.25365,1.57713,1.19008
delta,2017-02-09 19:45,-0.05694,-0.06776,1.87197,1.48033,1.18695,1.24389,1.57713,1.19008
delta,2017-02-09 20:00,-0.05452,-0.06488,1.85876,1.46748,1.17857,1.23309,1.57713,1.19008
delta,2017-02-09 20:15,-0.05187,-0.06173,1.84436,1.45345,1.16944,1.22131,1.57713,1.19008
delta,2017-02-09 20:30,-0.04900,-0.05831,1.82882,1.43832,1.15959,1.20859,1.57713,1.19008
