CustomerID,datetime,Demand
delta,2017-02-07 20:00,-0.12080
delta,2017-02-07 20:15,-0.11467
delta,2017-02-07 20:30,-0.10806
delta,2017-02-07 20:45,-0.10099
delta,2017-02-07 21:00,-0.09350
delta,2017-02-07 21:15,-0.08561
delta,2017-02-07 21:30,-0.07736
delta,2017-02-07 21:45,-0.06878
delta,2017-02-07 22:00,-0.05993
delta,2017-02-07 22:15,-0.05082
delta,2017-02-07 22:30,-0.04149
delta,2017-02-07 22:45,-0.03201
delta,2017-02-07 23:00,-0.02239
delta,2017-02-07 23:15,-0.01268
delta,2017-02-07 23:30,-0.00293
delta,2017-02-07 23:45,0.00683
delta,2017-02-08 00:00,0.02040
delta,2017-02-08 00:15,0.02997
delta,2017-02-08 00:30,0.03943
delta,2017-02-08 00:45,0.04872
delta,2017-02-08 01:00,0.05781
delta,2017-02-08 01:15,0.06667
delta,2017-02-08 01:30,0.07524
delta,2017-02-08 01:45,0.08350
delta,2017-02-08 02:00,0.09141
delta,2017-02-08 02:15,0.09893
delta,2017-02-08 02:30,0.10604
delta,2017-02-08 02:45,0.11271
delta,2017-02-08 03:00,0.11889
delta,2017-02-08 03:15,0.12458
delta,2017-02-08 03:30,0.12973
delta,2017-02-08 03:45,0.13434
delta,2017-02-08 04:00,0.13837
delta,2017-02-08 04:15,0.14183
delta,2017-02-08 04:30,0.14468
delta,2017-02-08 04:45,0.14690
delta,2017-02-08 05:00,0.14852
delta,2017-02-08 05:15,0.14950
delta,2017-02-08 05:30,0.14984
delta,2017-02-08 05:45,0.14954
delta,2017-02-08 06:00,0.14861
delta,2017-02-08 06:15,0.14706
delta,2017-02-08 06:30,0.14487
delta,2017-02-08 06:45,0.14207
delta,2017-02-08 07:00,0.13866
delta,2017-02-08 07:15,0.13466
delta,2017-02-08 07:30,0.13008
delta,2017-02-08 07:45,0.12496
delta,2017-02-08 08:00,0.11930
delta,2017-02-08 08:15,0.11313
delta,2017-02-08 08:30,0.10649
delta,2017-02-08 08:45,0.09939
delta,2017-02-08 09:00,0.09186
delta,2017-02-08 09:15,0.08395
delta,2017-02-08 09:30,0.07567
delta,2017-02-08 09:45,0.06708
delta,2017-02-08 10:00,0.05820
delta,2017-02-08 10:15,0.04907
delta,2017-02-08 10:30,0.03974
delta,2017-02-08 10:45,0.03023
delta,2017-02-08 11:00,0.02059
delta,2017-02-08 11:15,0.01086
delta,2017-02-08 11:30,0.00110
delta,2017-02-08 11:45,-0.00868
delta,2017-02-08 12:00,-0.01841
delta,2017-02-08 12:15,-0.02807
delta,2017-02-08 12:30,-0.03761
delta,2017-02-08 12:45,-0.04699
delta,2017-02-08 13:00,-0.05617
delta,2017-02-08 13:15,-0.06510
delta,2017-02-08 13:30,-0.07376
delta,2017-02-08 13:45,-0.08210
delta,2017-02-08 14:00,-0.09010
delta,2017-02-08 14:15,-0.09771
delta,2017-02-08 14:30,-0.10490
delta,2017-02-08 14:45,-0.11165
delta,2017-02-08 15:00,-0.11792
delta,2017-02-08 15:15,-0.12369
delta,2017-02-08 15:30,-0.12893
delta,2017-02-08 15:45,-0.13361
delta,2017-02-08 16:00,-0.13774
delta,2017-02-08 16:15,-0.14127
delta,2017-02-08 16:30,-0.14421
delta,2017-02-08 16:45,-0.14653
delta,2017-02-08 17:00,-0.14821
delta,2017-02-08 17:15,-0.14928
delta,2017-02-08 17:30,-0.14971
delta,2017-02-08 17:45,-0.14951
delta,2017-02-08 18:00,-0.14866
delta,2017-02-08 18:15,-0.14718
delta,2017-02-08 18:30,-0.14507
delta,2017-02-08 18:45,-0.14236
delta,2017-02-08 19:00,-0.13904
delta,2017-02-08 19:15,-0.13513
delta,2017-02-08 19:30,-0.13064
delta,2017-02-08 19:45,-0.12560
delta,2017-02-08 20:00,-0.12003
delta,2017-02-08 20:15,-0.11394
delta,2017-02-08 20:30,-0.10738
delta,2017-02-08 20:45,-0.10037
delta,2017-02-08 21:00,-0.09293
delta,2017-02-08 21:15,-0.08509
delta,2017-02-08 21:30,-0.07690
delta,2017-02-08 21:45,-0.06840
delta,2017-02-08 22:00,-0.05960
delta,2017-02-08 22:15,-0.05055
delta,2017-02-08 22:30,-0.04130
delta,2017-02-08 22:45,-0.03187
delta,2017-02-08 23:00,-0.02233
delta,2017-02-08 23:15,-0.01269
delta,2017-02-08 23:30,-0.00300
delta,2017-02-08 23:45,0.00669
delta,2017-02-09 00:00,0.02030
delta,2017-02-09 00:15,0.02979
delta,2017-02-09 00:30,0.03919
delta,2017-02-09 00:45,0.04841
delta,2017-02-09 01:00,0.05744
delta,2017-02-09 01:15,0.06622
delta,2017-02-09 01:30,0.07473
delta,2017-02-09 01:45,0.08294
delta,2017-02-09 02:00,0.09079
delta,2017-02-09 02:15,0.09826
delta,2017-02-09 02:30,0.10533
delta,2017-02-09 02:45,0.11194
delta,2017-02-09 03:00,0.11808
delta,2017-02-09 03:15,0.12372
delta,2017-02-09 03:30,0.12884
delta,2017-02-09 03:45,0.13342
delta,2017-02-09 04:00,0.13743
delta,2017-02-09 04:15,0.14084
delta,2017-02-09 04:30,0.14367
delta,2017-02-09 04:45,0.14589
delta,2017-02-09 05:00,0.14749
delta,2017-02-09 05:15,0.14847
delta,2017-02-09 05:30,0.14881
delta,2017-02-09 05:45,0.14851
delta,2017-02-09 06:00,0.14759
delta,2017-02-09 06:15,0.14604
delta,2017-02-09 06:30,0.14387
delta,2017-02-09 06:45,0.14108
delta,2017-02-09 07:00,0.13770
delta,2017-02-09 07:15,0.13374
delta,2017-02-09 07:30,0.12919
delta,2017-02-09 07:45,0.12411
delta,2017-02-09 08:00,0.11849
delta,2017-02-09 08:15,0.11236
delta,2017-02-09 08:30,0.10577
delta,2017-02-09 08:45,0.09872
delta,2017-02-09 09:00,0.09125
delta,2017-02-09 09:15,0.08338
delta,2017-02-09 09:30,0.07517
delta,2017-02-09 09:45,0.06663
delta,2017-02-09 10:00,0.05782
delta,2017-02-09 10:15,0.04875
delta,2017-02-09 10:30,0.03948
delta,2017-02-09 10:45,0.03004
delta,2017-02-09 11:00,0.02047
delta,2017-02-09 11:15,0.01082
delta,2017-02-09 11:30,0.00112
delta,2017-02-09 11:45,-0.00858
delta,2017-02-09 12:00,-0.01826
delta,2017-02-09 12:15,-0.02784
delta,2017-02-09 12:30,-0.03732
delta,2017-02-09 12:45,-0.04663
delta,2017-02-09 13:00,-0.05574
delta,2017-02-09 13:15,-0.06462
delta,2017-02-09 13:30,-0.07322
delta,2017-02-09 13:45,-0.08151
delta,2017-02-09 14:00,-0.08945
delta,2017-02-09 14:15,-0.09700
delta,2017-02-09 14:30,-0.10415
delta,2017-02-09 14:45,-0.11085
delta,2017-02-09 15:00,-0.11708
delta,2017-02-09 15:15,-0.12280
delta,2017-02-09 15:30,-0.12801
delta,2017-02-09 15:45,-0.13267
delta,2017-02-09 16:00,-0.13676
delta,2017-02-09 16:15,-0.14028
delta,2017-02-09 16:30,-0.14319
delta,2017-02-09 16:45,-0.14550
delta,2017-02-09 17:00,-0.14719
delta,2017-02-09 17:15,-0.14825
delta,2017-02-09 17:30,-0.14867
delta,2017-02-09 17:45,-0.14846
delta,2017-02-09 18:00,-0.14763
delta,2017-02-09 18:15,-0.14617
delta,2017-02-09 18:30,-0.14409
delta,2017-02-09 18:45,-0.14139
delta,2017-02-09 19:00,-0.13809
delta,2017-02-09 19:15,-0.13421
delta,2017-02-09 19:30,-0.12976
delta,2017-02-09 19:45,-0.12475
delta,2017-02-09 20:00,-0.11923
delta,2017-02-09 20:15,-0.11319
delta,2017-02-09 20:30,-0.10668
delta,2017-02-09 20:45,-0.09971
delta,2017-02-09 21:00,-0.09233
delta,2017-02-09 21:15,-0.08456
delta,2017-02-09 21:30,-0.07643
delta,2017-02-09 21:45,-0.06798
delta,2017-02-09 22:00,-0.05925
delta,2017-02-09 22:15,-0.05027
delta,2017-02-09 22:30,-0.04109
delta,2017-02-09 22:45,-0.03174
delta,2017-02-09 23:00,-0.02225
delta,2017-02-09 23:15,-0.01269
delta,2017-02-09 23:30,-0.00307
delta,2017-02-09 23:45,0.00655
delta,2017-02-10 00:00,0.02019
delta,2017-02-10 00:15,0.02962
delta,2017-02-10 00:30,0.03893
delta,2017-02-10 00:45,0.04809
delta,2017-02-10 01:00,0.05705
delta,2017-02-10 01:15,0.06577
delta,2017-02-10 01:30,0.07422
delta,2017-02-10 01:45,0.08236
delta,2017-02-10 02:00,0.09016
delta,2017-02-10 02:15,0.09758
delta,2017-02-10 02:30,0.10458
delta,2017-02-10 02:45,0.11114
delta,2017-02-10 03:00,0.11724
delta,2017-02-10 03:15,0.12285
delta,2017-02-10 03:30,0.12793
delta,2017-02-10 03:45,0.13247
delta,2017-02-10 04:00,0.13644
delta,2017-02-10 04:15,0.13984
delta,2017-02-10 04:30,0.14265
delta,2017-02-10 04:45,0.14485
delta,2017-02-10 05:00,0.14644
delta,2017-02-10 05:15,0.14741
delta,2017-02-10 05:30,0.14775
delta,2017-02-10 05:45,0.14745
delta,2017-02-10 06:00,0.14654
delta,2017-02-10 06:15,0.14500
delta,2017-02-10 06:30,0.14285
delta,2017-02-10 06:45,0.14009
delta,2017-02-10 07:00,0.13673
delta,2017-02-10 07:15,0.13279
delta,2017-02-10 07:30,0.12828
delta,2017-02-10 07:45,0.12323
delta,2017-02-10 08:00,0.11766
delta,2017-02-10 08:15,0.11157
delta,2017-02-10 08:30,0.10503
delta,2017-02-10 08:45,0.09803
delta,2017-02-10 09:00,0.09061
delta,2017-02-10 09:15,0.08281
delta,2017-02-10 09:30,0.07465
delta,2017-02-10 09:45,0.06618
delta,2017-02-10 10:00,0.05743
delta,2017-02-10 10:15,0.04843
delta,2017-02-10 10:30,0.03922
delta,2017-02-10 10:45,0.02985
delta,2017-02-10 11:00,0.02035
delta,2017-02-10 11:15,0.01077
delta,2017-02-10 11:30,0.00114
delta,2017-02-10 11:45,-0.00850
delta,2017-02-10 12:00,-0.01810
delta,2017-02-10 12:15,-0.02762
delta,2017-02-10 12:30,-0.03703
delta,2017-02-10 12:45,-0.04626
delta,2017-02-10 13:00,-0.05531
delta,2017-02-10 13:15,-0.06413
delta,2017-02-10 13:30,-0.07267
delta,2017-02-10 13:45,-0.08090
delta,2017-02-10 14:00,-0.08877
delta,2017-02-10 14:15,-0.09629
delta,2017-02-10 14:30,-0.10338
delta,2017-02-10 14:45,-0.11003
delta,2017-02-10 15:00,-0.11622
delta,2017-02-10 15:15,-0.12190
delta,2017-02-10 15:30,-0.12707
delta,2017-02-10 15:45,-0.13170
delta,2017-02-10 16:00,-0.13577
delta,2017-02-10 16:15,-0.13926
delta,2017-02-10 16:30,-0.14215
delta,2017-02-10 16:45,-0.14445
delta,2017-02-10 17:00,-0.14613
delta,2017-02-10 17:15,-0.14718
delta,2017-02-10 17:30,-0.14761
delta,2017-02-10 17:45,-0.14740
delta,2017-02-10 18:00,-0.14658
delta,2017-02-10 18:15,-0.14513
delta,2017-02-10 18:30,-0.14307
delta,2017-02-10 18:45,-0.14040
delta,2017-02-10 19:00,-0.13713
delta,2017-02-10 19:15,-0.13328
delta,2017-02-10 19:30,-0.12886
delta,2017-02-10 19:45,-0.12390
delta,2017-02-10 20:00,-0.11841
delta,2017-02-10 20:15,-0.11242
delta,2017-02-10 20:30,-0.10596
delta,2017-02-10 20:45,-0.09905
delta,2017-02-10 21:00,-0.09172
delta,2017-02-10 21:15,-0.08401
delta,2017-02-10 21:30,-0.07595
delta,2017-02-10 21:45,-0.06756
delta,2017-02-10 22:00,-0.05889
delta,2017-02-10 22:15,-0.04999
delta,2017-02-10 22:30,-0.04087
delta,2017-02-10 22:45,-0.03159
delta,2017-02-10 23:00,-0.02218
delta,2017-02-10 23:15,-0.01269
delta,2017-02-10 23:30,-0.00314
delta,2017-02-10 23:45,0.00641
delta,2017-02-11 00:00,0.02007
delta,2017-02-11 00:15,0.02943
delta,2017-02-11 00:30,0.03867
delta,2017-02-11 00:45,0.04776
delta,2017-02-11 01:00,0.05665
delta,2017-02-11 01:15,0.06531
delta,2017-02-11 01:30,0.07370
delta,2017-02-11 01:45,0.08177
delta,2017-02-11 02:00,0.08951
delta,2017-02-11 02:15,0.09687
delta,2017-02-11 02:30,0.10383
delta,2017-02-11 02:45,0.11033
delta,2017-02-11 03:00,0.11639
delta,2017-02-11 03:15,0.12194
delta,2017-02-11 03:30,0.12699
delta,2017-02-11 03:45,0.13149
delta,2017-02-11 04:00,0.13545
delta,2017-02-11 04:15,0.13882
delta,2017-02-11 04:30,0.14160
delta,2017-02-11 04:45,0.14379
delta,2017-02-11 05:00,0.14537
delta,2017-02-11 05:15,0.14633
delta,2017-02-11 05:30,0.14666
delta,2017-02-11 05:45,0.14638
delta,2017-02-11 06:00,0.14547
delta,2017-02-11 06:15,0.14394
delta,2017-02-11 06:30,0.14180
delta,2017-02-11 06:45,0.13906
delta,2017-02-11 07:00,0.13573
delta,2017-02-11 07:15,0.13182
delta,2017-02-11 07:30,0.12735
delta,2017-02-11 07:45,0.12233
delta,2017-02-11 08:00,0.11680
delta,2017-02-11 08:15,0.11077
delta,2017-02-11 08:30,0.10427
delta,2017-02-11 08:45,0.09732
delta,2017-02-11 09:00,0.08996
delta,2017-02-11 09:15,0.08221
delta,2017-02-11 09:30,0.07413
delta,2017-02-11 09:45,0.06572
delta,2017-02-11 10:00,0.05702
delta,2017-02-11 10:15,0.04810
delta,2017-02-11 10:30,0.03896
delta,2017-02-11 10:45,0.02966
delta,2017-02-11 11:00,0.02023
delta,2017-02-11 11:15,0.01072
delta,2017-02-11 11:30,0.00115
delta,2017-02-11 11:45,-0.00841
delta,2017-02-11 12:00,-0.01793
delta,2017-02-11 12:15,-0.02739
delta,2017-02-11 12:30,-0.03673
delta,2017-02-11 12:45,-0.04590
delta,2017-02-11 13:00,-0.05488
delta,2017-02-11 13:15,-0.06362
delta,2017-02-11 13:30,-0.07210
delta,2017-02-11 13:45,-0.08027
delta,2017-02-11 14:00,-0.08810
delta,2017-02-11 14:15,-0.09555
delta,2017-02-11 14:30,-0.10260
delta,2017-02-11 14:45,-0.10920
delta,2017-02-11 15:00,-0.11534
delta,2017-02-11 15:15,-0.12099
delta,2017-02-11 15:30,-0.12613
delta,2017-02-11 15:45,-0.13072
delta,2017-02-11 16:00,-0.13476
delta,2017-02-11 16:15,-0.13823
delta,2017-02-11 16:30,-0.14110
delta,2017-02-11 16:45,-0.14338
delta,2017-02-11 17:00,-0.14505
delta,2017-02-11 17:15,-0.14610
delta,2017-02-11 17:30,-0.14653
delta,2017-02-11 17:45,-0.14633
delta,2017-02-11 18:00,-0.14552
delta,2017-02-11 18:15,-0.14407
delta,2017-02-11 18:30,-0.14203
delta,2017-02-11 18:45,-0.13938
delta,2017-02-11 19:00,-0.13614
delta,2017-02-11 19:15,-0.13232
delta,2017-02-11 19:30,-0.12794
delta,2017-02-11 19:45,-0.12301
delta,2017-02-11 20:00,-0.11757
delta,2017-02-11 20:15,-0.11163
delta,2017-02-11 20:30,-0.10522
delta,2017-02-11 20:45,-0.09837
delta,2017-02-11 21:00,-0.09110
delta,2017-02-11 21:15,-0.08344
delta,2017-02-11 21:30,-0.07544
delta,2017-02-11 21:45,-0.06713
delta,2017-02-11 22:00,-0.05853
delta,2017-02-11 22:15,-0.04969
delta,2017-02-11 22:30,-0.04064
delta,2017-02-11 22:45,-0.03143
delta,2017-02-11 23:00,-0.02210
delta,2017-02-11 23:15,-0.01267
delta,2017-02-11 23:30,-0.00320
delta,2017-02-11 23:45,0.00627
delta,2017-02-12 00:00,0.01994
delta,2017-02-12 00:15,0.02924
delta,2017-02-12 00:30,0.03841
delta,2017-02-12 00:45,0.04742
delta,2017-02-12 01:00,0.05625
delta,2017-02-12 01:15,0.06484
delta,2017-02-12 01:30,0.07316
delta,2017-02-12 01:45,0.08117
delta,2017-02-12 02:00,0.08884
delta,2017-02-12 02:15,0.09615
delta,2017-02-12 02:30,0.10304
delta,2017-02-12 02:45,0.10952
delta,2017-02-12 03:00,0.11552
delta,2017-02-12 03:15,0.12103
delta,2017-02-12 03:30,0.12603
delta,2017-02-12 03:45,0.13051
delta,2017-02-12 04:00,0.13442
delta,2017-02-12 04:15,0.13778
delta,2017-02-12 04:30,0.14054
delta,2017-02-12 04:45,0.14272
delta,2017-02-12 05:00,0.14428
delta,2017-02-12 05:15,0.14523
delta,2017-02-12 05:30,0.14556
delta,2017-02-12 05:45,0.14527
delta,2017-02-12 06:00,0.14438
delta,2017-02-12 06:15,0.14286
delta,2017-02-12 06:30,0.14075
delta,2017-02-12 06:45,0.13802
delta,2017-02-12 07:00,0.13472
delta,2017-02-12 07:15,0.13083
delta,2017-02-12 07:30,0.12640
delta,2017-02-12 07:45,0.12143
delta,2017-02-12 08:00,0.11593
delta,2017-02-12 08:15,0.10995
delta,2017-02-12 08:30,0.10350
delta,2017-02-12 08:45,0.09660
delta,2017-02-12 09:00,0.08930
delta,2017-02-12 09:15,0.08161
delta,2017-02-12 09:30,0.07359
delta,2017-02-12 09:45,0.06525
delta,2017-02-12 10:00,0.05662
delta,2017-02-12 10:15,0.04775
delta,2017-02-12 10:30,0.03869
delta,2017-02-12 10:45,0.02946
delta,2017-02-12 11:00,0.02011
delta,2017-02-12 11:15,0.01066
delta,2017-02-12 11:30,0.00117
delta,2017-02-12 11:45,-0.00831
delta,2017-02-12 12:00,-0.01777
delta,2017-02-12 12:15,-0.02716
delta,2017-02-12 12:30,-0.03641
delta,2017-02-12 12:45,-0.04552
delta,2017-02-12 13:00,-0.05444
delta,2017-02-12 13:15,-0.06312
delta,2017-02-12 13:30,-0.07153
delta,2017-02-12 13:45,-0.07964
delta,2017-02-12 14:00,-0.08740
delta,2017-02-12 14:15,-0.09481
delta,2017-02-12 14:30,-0.10179
delta,2017-02-12 14:45,-0.10835
delta,2017-02-12 15:00,-0.11445
delta,2017-02-12 15:15,-0.12005
delta,2017-02-12 15:30,-0.12515
delta,2017-02-12 15:45,-0.12972
delta,2017-02-12 16:00,-0.13373
delta,2017-02-12 16:15,-0.13717
delta,2017-02-12 16:30,-0.14003
delta,2017-02-12 16:45,-0.14229
delta,2017-02-12 17:00,-0.14395
delta,2017-02-12 17:15,-0.14499
delta,2017-02-12 17:30,-0.14542
delta,2017-02-12 17:45,-0.14523
delta,2017-02-12 18:00,-0.14442
delta,2017-02-12 18:15,-0.14300
delta,2017-02-12 18:30,-0.14097
delta,2017-02-12 18:45,-0.13834
delta,2017-02-12 19:00,-0.13514
delta,2017-02-12 19:15,-0.13135
delta,2017-02-12 19:30,-0.12700
delta,2017-02-12 19:45,-0.12212
delta,2017-02-12 20:00,-0.11672
delta,2017-02-12 20:15,-0.11083
delta,2017-02-12 20:30,-0.10447
delta,2017-02-12 20:45,-0.09767
delta,2017-02-12 21:00,-0.09046
delta,2017-02-12 21:15,-0.08287
delta,2017-02-12 21:30,-0.07493
delta,2017-02-12 21:45,-0.06668
delta,2017-02-12 22:00,-0.05815
delta,2017-02-12 22:15,-0.04938
delta,2017-02-12 22:30,-0.04040
delta,2017-02-12 22:45,-0.03127
delta,2017-02-12 23:00,-0.02201
delta,2017-02-12 23:15,-0.01265
delta,2017-02-12 23:30,-0.00326
delta,2017-02-12 23:45,0.00614
delta,2017-02-13 00:00,0.01982
delta,2017-02-13 00:15,0.02903
delta,2017-02-13 00:30,0.03814
delta,2017-02-13 00:45,0.04708
delta,2017-02-13 01:00,0.05583
delta,2017-02-13 01:15,0.06435
delta,2017-02-13 01:30,0.07261
delta,2017-02-13 01:45,0.08055
delta,2017-02-13 02:00,0.08817
delta,2017-02-13 02:15,0.09541
delta,2017-02-13 02:30,0.10227
delta,2017-02-13 02:45,0.10867
delta,2017-02-13 03:00,0.11464
delta,2017-02-13 03:15,0.12011
delta,2017-02-13 03:30,0.12507
delta,2017-02-13 03:45,0.12951
delta,2017-02-13 04:00,0.13340
delta,2017-02-13 04:15,0.13671
delta,2017-02-13 04:30,0.13946
delta,2017-02-13 04:45,0.14161
delta,2017-02-13 05:00,0.14316
delta,2017-02-13 05:15,0.14412
delta,2017-02-13 05:30,0.14445
delta,2017-02-13 05:45,0.14416
delta,2017-02-13 06:00,0.14327
delta,2017-02-13 06:15,0.14177
delta,2017-02-13 06:30,0.13966
delta,2017-02-13 06:45,0.13697
delta,2017-02-13 07:00,0.13369
delta,2017-02-13 07:15,0.12983
delta,2017-02-13 07:30,0.12544
delta,2017-02-13 07:45,0.12050
delta,2017-02-13 08:00,0.11505
delta,2017-02-13 08:15,0.10912
delta,2017-02-13 08:30,0.10271
delta,2017-02-13 08:45,0.09588
delta,2017-02-13 09:00,0.08863
delta,2017-02-13 09:15,0.08100
delta,2017-02-13 09:30,0.07304
delta,2017-02-13 09:45,0.06476
delta,2017-02-13 10:00,0.05620
delta,2017-02-13 10:15,0.04741
delta,2017-02-13 10:30,0.03842
delta,2017-02-13 10:45,0.02925
delta,2017-02-13 11:00,0.01997
delta,2017-02-13 11:15,0.01061
delta,2017-02-13 11:30,0.00120
delta,2017-02-13 11:45,-0.00823
delta,2017-02-13 12:00,-0.01761
delta,2017-02-13 12:15,-0.02692
delta,2017-02-13 12:30,-0.03610
delta,2017-02-13 12:45,-0.04515
delta,2017-02-13 13:00,-0.05399
delta,2017-02-13 13:15,-0.06260
delta,2017-02-13 13:30,-0.07095
delta,2017-02-13 13:45,-0.07900
delta,2017-02-13 14:00,-0.08671
delta,2017-02-13 14:15,-0.09405
delta,2017-02-13 14:30,-0.10099
delta,2017-02-13 14:45,-0.10749
delta,2017-02-13 15:00,-0.11355
delta,2017-02-13 15:15,-0.11911
delta,2017-02-13 15:30,-0.12418
delta,2017-02-13 15:45,-0.12870
delta,2017-02-13 16:00,-0.13269
delta,2017-02-13 16:15,-0.13610
delta,2017-02-13 16:30,-0.13894
delta,2017-02-13 16:45,-0.14119
delta,2017-02-13 17:00,-0.14284
delta,2017-02-13 17:15,-0.14388
delta,2017-02-13 17:30,-0.14431
delta,2017-02-13 17:45,-0.14412
delta,2017-02-13 18:00,-0.14332
delta,2017-02-13 18:15,-0.14191
delta,2017-02-13 18:30,-0.13990
delta,2017-02-13 18:45,-0.13729
delta,2017-02-13 19:00,-0.13411
delta,2017-02-13 19:15,-0.13035
delta,2017-02-13 19:30,-0.12604
delta,2017-02-13 19:45,-0.12121
delta,2017-02-13 20:00,-0.11585
delta,2017-02-13 20:15,-0.11002
delta,2017-02-13 20:30,-0.10370
delta,2017-02-13 20:45,-0.09696
delta,2017-02-13 21:00,-0.08981
delta,2017-02-13 21:15,-0.08228
delta,2017-02-13 21:30,-0.07441
delta,2017-02-13 21:45,-0.06623
delta,2017-02-13 22:00,-0.05776
delta,2017-02-13 22:15,-0.04907
delta,2017-02-13 22:30,-0.04016
delta,2017-02-13 22:45,-0.03110
delta,2017-02-13 23:00,-0.02191
delta,2017-02-13 23:15,-0.01264
delta,2017-02-13 23:30,-0.00332
delta,2017-02-13 23:45,0.00601
delta,2017-02-14 00:00,0.01968
delta,2017-02-14 00:15,0.02882
delta,2017-02-14 00:30,0.03785
delta,2017-02-14 00:45,0.04673
delta,2017-02-14 01:00,0.05541
delta,2017-02-14 01:15,0.06385
delta,2017-02-14 01:30,0.07205
delta,2017-02-14 01:45,0.07993
delta,2017-02-14 02:00,0.08749
delta,2017-02-14 02:15,0.09467
delta,2017-02-14 02:30,0.10146
delta,2017-02-14 02:45,0.10782
delta,2017-02-14 03:00,0.11374
delta,2017-02-14 03:15,0.11916
delta,2017-02-14 03:30,0.12409
delta,2017-02-14 03:45,0.12849
delta,2017-02-14 04:00,0.13235
delta,2017-02-14 04:15,0.13564
delta,2017-02-14 04:30,0.13837
delta,2017-02-14 04:45,0.14050
delta,2017-02-14 05:00,0.14205
delta,2017-02-14 05:15,0.14298
delta,2017-02-14 05:30,0.14331
delta,2017-02-14 05:45,0.14304
delta,2017-02-14 06:00,0.14215
delta,2017-02-14 06:15,0.14066
delta,2017-02-14 06:30,0.13857
delta,2017-02-14 06:45,0.13589
delta,2017-02-14 07:00,0.13265
delta,2017-02-14 07:15,0.12883
delta,2017-02-14 07:30,0.12446
delta,2017-02-14 07:45,0.11957
delta,2017-02-14 08:00,0.11416
delta,2017-02-14 08:15,0.10827
delta,2017-02-14 08:30,0.10192
delta,2017-02-14 08:45,0.09514
delta,2017-02-14 09:00,0.08795
delta,2017-02-14 09:15,0.08038
delta,2017-02-14 09:30,0.07248
delta,2017-02-14 09:45,0.06427
delta,2017-02-14 10:00,0.05579
delta,2017-02-14 10:15,0.04706
delta,2017-02-14 10:30,0.03813
delta,2017-02-14 10:45,0.02905
delta,2017-02-14 11:00,0.01984
delta,2017-02-14 11:15,0.01055
delta,2017-02-14 11:30,0.00121
delta,2017-02-14 11:45,-0.00813
delta,2017-02-14 12:00,-0.01744
delta,2017-02-14 12:15,-0.02667
delta,2017-02-14 12:30,-0.03579
delta,2017-02-14 12:45,-0.04476
delta,2017-02-14 13:00,-0.05354
delta,2017-02-14 13:15,-0.06209
delta,2017-02-14 13:30,-0.07037
delta,2017-02-14 13:45,-0.07835
delta,2017-02-14 14:00,-0.08600
delta,2017-02-14 14:15,-0.09328
delta,2017-02-14 14:30,-0.10017
delta,2017-02-14 14:45,-0.10663
delta,2017-02-14 15:00,-0.11263
delta,2017-02-14 15:15,-0.11815
delta,2017-02-14 15:30,-0.12318
delta,2017-02-14 15:45,-0.12767
delta,2017-02-14 16:00,-0.13163
delta,2017-02-14 16:15,-0.13502
delta,2017-02-14 16:30,-0.13784
delta,2017-02-14 16:45,-0.14007
delta,2017-02-14 17:00,-0.14170
delta,2017-02-14 17:15,-0.14274
delta,2017-02-14 17:30,-0.14317
delta,2017-02-14 17:45,-0.14298
delta,2017-02-14 18:00,-0.14219
delta,2017-02-14 18:15,-0.14080
delta,2017-02-14 18:30,-0.13881
delta,2017-02-14 18:45,-0.13623
delta,2017-02-14 19:00,-0.13308
delta,2017-02-14 19:15,-0.12935
delta,2017-02-14 19:30,-0.12508
delta,2017-02-14 19:45,-0.12028
delta,2017-02-14 20:00,-0.11498
delta,2017-02-14 20:15,-0.10919
delta,2017-02-14 20:30,-0.10293
delta,2017-02-14 20:45,-0.09624
delta,2017-02-14 21:00,-0.08915
delta,2017-02-14 21:15,-0.08168
delta,2017-02-14 21:30,-0.07387
delta,2017-02-14 21:45,-0.06575
delta,2017-02-14 22:00,-0.05737
delta,2017-02-14 22:15,-0.04874
delta,2017-02-14 22:30,-0.03991
delta,2017-02-14 22:45,-0.03092
delta,2017-02-14 23:00,-0.02181
delta,2017-02-14 23:15,-0.01261
delta,2017-02-14 23:30,-0.00336
delta,2017-02-14 23:45,0.00588
delta,2017-02-15 00:00,0.01955
delta,2017-02-15 00:15,0.02862
delta,2017-02-15 00:30,0.03757
delta,2017-02-15 00:45,0.04636
delta,2017-02-15 01:00,0.05497
delta,2017-02-15 01:15,0.06335
delta,2017-02-15 01:30,0.07148
delta,2017-02-15 01:45,0.07930
delta,2017-02-15 02:00,0.08680
delta,2017-02-15 02:15,0.09392
delta,2017-02-15 02:30,0.10066
delta,2017-02-15 02:45,0.10696
delta,2017-02-15 03:00,0.11282
delta,2017-02-15 03:15,0.11821
delta,2017-02-15 03:30,0.12310
delta,2017-02-15 03:45,0.12747
delta,2017-02-15 04:00,0.13129
delta,2017-02-15 04:15,0.13456
delta,2017-02-15 04:30,0.13726
delta,2017-02-15 04:45,0.13938
delta,2017-02-15 05:00,0.14091
delta,2017-02-15 05:15,0.14183
delta,2017-02-15 05:30,0.14217
delta,2017-02-15 05:45,0.14189
delta,2017-02-15 06:00,0.14102
delta,2017-02-15 06:15,0.13954
delta,2017-02-15 06:30,0.13746
delta,2017-02-15 06:45,0.13481
delta,2017-02-15 07:00,0.13158
