CustomerID,datetime,NormDmnd,DailyAverage,Demand,AvgDemand
g1L,2017-04-23 22:15,1.00581,0.01032,0.01038,0.00346
g1L,2017-04-23 22:30,1.00463,0.01032,0.01037,0.00346
g1L,2017-04-23 22:45,1.00342,0.01032,0.01036,0.00345
g1L,2017-04-23 23:00,1.00220,0.01032,0.01035,0.00345
g1L,2017-04-23 23:15,1.00096,0.01032,0.01033,0.00344
g1L,2017-04-23 23:30,0.99972,0.01032,0.01032,0.00344
g1L,2017-04-23 23:45,0.99847,0.01032,0.01031,0.00344
g1L,2017-04-24 00:00,0.99869,0.01031,0.01030,0.00343
g1L,2017-04-24 00:15,0.99745,0.01031,0.01028,0.00343
g1L,2017-04-24 00:30,0.99623,0.01031,0.01027,0.00342
g1L,2017-04-24 00:45,0.99503,0.01031,0.01026,0.00342
g1L,2017-04-24 01:00,0.99385,0.01031,0.01025,0.00342
g1L,2017-04-24 01:15,0.99271,0.01031,0.01023,0.00341
g1L,2017-04-24 01:30,0.99160,0.01031,0.01022,0.00341
g1L,2017-04-24 01:45,0.99052,0.01031,0.01021,0.00340
g1L,2017-04-24 02:00,0.98949,0.01031,0.01020,0.00340
g1L,2017-04-24 02:15,0.98851,0.01031,0.01019,0.00340
g1L,2017-04-24 02:30,0.98758,0.01031,0.01018,0.00339
g1L,2017-04-24 02:45,0.98670,0.01031,0.01017,0.00339
g1L,2017-04-24 03:00,0.98589,0.01031,0.01016,0.00339
g1L,2017-04-24 03:15,0.98513,0.01031,0.01016,0.00339
g1L,2017-04-24 03:30,0.98445,0.01031,0.01015,0.00338
g1L,2017-04-24 03:45,0.98383,0.01031,0.01014,0.00338
g1L,2017-04-24 04:00,0.98328,0.01031,0.01014,0.00338
g1L,2017-04-24 04:15,0.98281,0.01031,0.01013,0.00338
g1L,2017-04-24 04:30,0.98241,0.01031,0.01013,0.00338
g1L,2017-04-24 04:45,0.98209,0.01031,0.01013,0.00338
g1L,2017-04-24 05:00,0.98185,0.01031,0.01012,0.00337
g1L,2017-04-24 05:15,0.98169,0.01031,0.01012,0.00337
g1L,2017-04-24 05:30,0.98161,0.01031,0.01012,0.00337
g1L,2017-04-24 05:45,0.98161,0.01031,0.01012,0.00337
g1L,2017-04-24 06:00,0.98169,0.01031,0.01012,0.00337
g1L,2017-04-24 06:15,0.98185,0.01031,0.01012,0.00337
g1L,2017-04-24 06:30,0.98209,0.01031,0.01013,0.00338
g1L,2017-04-24 06:45,0.98241,0.01031,0.01013,0.00338
g1L,2017-04-24 07:00,0.98280,0.01031,0.01013,0.00338
g1L,2017-04-24 07:15,0.98327,0.01031,0.01014,0.00338
g1L,2017-04-24 07:30,0.98381,0.01031,0.01014,0.00338
g1L,2017-04-24 07:45,0.98442,0.01031,0.01015,0.00338
g1L,2017-04-24 08:00,0.98511,0.01031,0.01016,0.00339
g1L,2017-04-24 08:15,0.98585,0.01031,0.01016,0.00339
g1L,2017-04-24 08:30,0.98666,0.01031,0.01017,0.00339
g1L,2017-04-24 08:45,0.98752,0.01031,0.01018,0.00339
g1L,2017-04-24 09:00,0.98844,0.01031,0.01019,0.00340
g1L,2017-04-24 09:15,0.98941,0.01031,0.01020,0.00340
g1L,2017-04-24 09:30,0.99043,0.01031,0.01021,0.00340
g1L,2017-04-24 09:45,0.99149,0.01031,0.01022,0.00341
g1L,2017-04-24 10:00,0.99258,0.01031,0.01023,0.00341
g1L,2017-04-24 10:15,0.99371,0.01031,0.01025,0.00342
g1L,2017-04-24 10:30,0.99486,0.01031,0.01026,0.00342
g1L,2017-04-24 10:45,0.99604,0.01031,0.01027,0.00342
g1L,2017-04-24 11:00,0.99723,0.01031,0.01028,0.00343
g1L,2017-04-24 11:15,0.99844,0.01031,0.01029,0.00343
g1L,2017-04-24 11:30,0.99965,0.01031,0.01031,0.00344
g1L,2017-04-24 11:45,1.00087,0.01031,0.01032,0.00344
g1L,2017-04-24 12:00,1.00208,0.01031,0.01033,0.00344
g1L,2017-04-24 12:15,1.00328,0.01031,0.01034,0.00345
g1L,2017-04-24 12:30,1.00447,0.01031,0.01036,0.00345
g1L,2017-04-24 12:45,1.00564,0.01031,0.01037,0.00346
g1L,2017-04-24 13:00,1.00678,0.01031,0.01038,0.00346
g1L,2017-04-24 13:15,1.00790,0.01031,0.01039,0.00346
g1L,2017-04-24 13:30,1.00898,0.01031,0.01040,0.00347
g1L,2017-04-24 13:45,1.01002,0.01031,0.01041,0.00347
g1L,2017-04-24 14:00,1.01102,0.01031,0.01042,0.00347
g1L,2017-04-24 14:15,1.01197,0.01031,0.01043,0.00348
g1L,2017-04-24 14:30,1.01287,0.01031,0.01044,0.00348
g1L,2017-04-24 14:45,1.01371,0.01031,0.01045,0.00348
g1L,2017-04-24 15:00,1.01449,0.01031,0.01046,0.00349
g1L,2017-04-24 15:15,1.01521,0.01031,0.01047,0.00349
g1L,2017-04-24 15:30,1.01587,0.01031,0.01047,0.00349
g1L,2017-04-24 15:45,1.01645,0.01031,0.01048,0.00349
g1L,2017-04-24 16:00,1.01697,0.01031,0.01048,0.00349
g1L,2017-04-24 16:15,1.01741,0.01031,0.01049,0.00350
g1L,2017-04-24 16:30,1.01777,0.01031,0.01049,0.00350
g1L,2017-04-24 16:45,1.01806,0.01031,0.01050,0.00350
g1L,2017-04-24 17:00,1.01827,0.01031,0.01050,0.00350
g1L,2017-04-24 17:15,1.01840,0.01031,0.01050,0.00350
g1L,2017-04-24 17:30,1.01845,0.01031,0.01050,0.00350
g1L,2017-04-24 17:45,1.01841,0.01031,0.01050,0.00350
g1L,2017-04-24 18:00,1.01830,0.01031,0.01050,0.00350
g1L,2017-04-24 18:15,1.01811,0.01031,0.01050,0.00350
g1L,2017-04-24 18:30,1.01783,0.01031,0.01049,0.00350
g1L,2017-04-24 18:45,1.01748,0.01031,0.01049,0.00350
g1L,2017-04-24 19:00,1.01706,0.01031,0.01049,0.00350
g1L,2017-04-24 19:15,1.01655,0.01031,0.01048,0.00349
g1L,2017-04-24 19:30,1.01598,0.01031,0.01047,0.00349
g1L,2017-04-24 19:45,1.01533,0.01031,0.01047,0.00349
g1L,2017-04-24 20:00,1.01462,0.01031,0.01046,0.00349
g1L,2017-04-24 20:15,1.01384,0.01031,0.01045,0.00348
g1L,2017-04-24 20:30,1.01300,0.01031,0.01044,0.00348
g1L,2017-04-24 20:45,1.01210,0.01031,0.01043,0.00348
g1L,2017-04-24 21:00,1.01115,0.01031,0.01042,0.00347
g1L,2017-04-24 21:15,1.01014,0.01031,0.01041,0.00347
g1L,2017-04-24 21:30,1.00909,0.01031,0.01040,0.00347
g1L,2017-04-24 21:45,1.00800,0.01031,0.01039,0.00346
g1L,2017-04-24 22:00,1.00687,0.01031,0.01038,0.00346
g1L,2017-04-24 22:15,1.00571,0.01031,0.01037,0.00346
g1L,2017-04-24 22:30,1.00453,0.01031,0.01036,0.00345
g1L,2017-04-24 22:45,1.00331,0.01031,0.01034,0.00345
g1L,2017-04-24 23:00,1.00209,0.01031,0.01033,0.00344
g1L,2017-04-24 23:15,1.00085,0.01031,0.01032,0.00344
g1L,2017-04-24 23:30,0.99960,0.01031,0.01031,0.00344
g1L,2017-04-24 23:45,0.99835,0.01031,0.01029,0.00343
g1L,2017-04-25 00:00,0.99881,0.01029,0.01028,0.00343
g1L,2017-04-25 00:15,0.99757,0.01029,0.01027,0.00342
g1L,2017-04-25 00:30,0.99635,0.01029,0.01025,0.00342
g1L,2017-04-25 00:45,0.99514,0.01029,0.01024,0.00341
g1L,2017-04-25 01:00,0.99396,0.01029,0.01023,0.00341
g1L,2017-04-25 01:15,0.99281,0.01029,0.01022,0.00341
g1L,2017-04-25 01:30,0.99169,0.01029,0.01021,0.00340
g1L,2017-04-25 01:45,0.99062,0.01029,0.01020,0.00340
g1L,2017-04-25 02:00,0.98958,0.01029,0.01019,0.00340
g1L,2017-04-25 02:15,0.98859,0.01029,0.01017,0.00339
g1L,2017-04-25 02:30,0.98766,0.01029,0.01017,0.00339
g1L,2017-04-25 02:45,0.98678,0.01029,0.01016,0.00339
g1L,2017-04-25 03:00,0.98596,0.01029,0.01015,0.00338
g1L,2017-04-25 03:15,0.98520,0.01029,0.01014,0.00338
g1L,2017-04-25 03:30,0.98451,0.01029,0.01013,0.00338
g1L,2017-04-25 03:45,0.98389,0.01029,0.01013,0.00338
g1L,2017-04-25 04:00,0.98334,0.01029,0.01012,0.00337
g1L,2017-04-25 04:15,0.98286,0.01029,0.01012,0.00337
g1L,2017-04-25 04:30,0.98246,0.01029,0.01011,0.00337
g1L,2017-04-25 04:45,0.98214,0.01029,0.01011,0.00337
g1L,2017-04-25 05:00,0.98189,0.01029,0.01011,0.00337
g1L,2017-04-25 05:15,0.98173,0.01029,0.01010,0.00337
g1L,2017-04-25 05:30,0.98165,0.01029,0.01010,0.00337
g1L,2017-04-25 05:45,0.98164,0.01029,0.01010,0.00337
g1L,2017-04-25 06:00,0.98172,0.01029,0.01010,0.00337
g1L,2017-04-25 06:15,0.98188,0.01029,0.01011,0.00337
g1L,2017-04-25 06:30,0.98211,0.01029,0.01011,0.00337
g1L,2017-04-25 06:45,0.98243,0.01029,0.01011,0.00337
g1L,2017-04-25 07:00,0.98282,0.01029,0.01012,0.00337
g1L,2017-04-25 07:15,0.98329,0.01029,0.01012,0.00337
g1L,2017-04-25 07:30,0.98383,0.01029,0.01013,0.00338
g1L,2017-04-25 07:45,0.98444,0.01029,0.01013,0.00338
g1L,2017-04-25 08:00,0.98512,0.01029,0.01014,0.00338
g1L,2017-04-25 08:15,0.98586,0.01029,0.01015,0.00338
g1L,2017-04-25 08:30,0.98667,0.01029,0.01016,0.00339
g1L,2017-04-25 08:45,0.98753,0.01029,0.01016,0.00339
g1L,2017-04-25 09:00,0.98845,0.01029,0.01017,0.00339
g1L,2017-04-25 09:15,0.98942,0.01029,0.01018,0.00339
g1L,2017-04-25 09:30,0.99043,0.01029,0.01019,0.00340
g1L,2017-04-25 09:45,0.99149,0.01029,0.01020,0.00340
g1L,2017-04-25 10:00,0.99258,0.01029,0.01022,0.00341
g1L,2017-04-25 10:15,0.99371,0.01029,0.01023,0.00341
g1L,2017-04-25 10:30,0.99486,0.01029,0.01024,0.00341
g1L,2017-04-25 10:45,0.99604,0.01029,0.01025,0.00342
g1L,2017-04-25 11:00,0.99723,0.01029,0.01026,0.00342
g1L,2017-04-25 11:15,0.99844,0.01029,0.01028,0.00343
g1L,2017-04-25 11:30,0.99965,0.01029,0.01029,0.00343
g1L,2017-04-25 11:45,1.00087,0.01029,0.01030,0.00343
g1L,2017-04-25 12:00,1.00208,0.01029,0.01031,0.00344
g1L,2017-04-25 12:15,1.00328,0.01029,0.01033,0.00344
g1L,2017-04-25 12:30,1.00447,0.01029,0.01034,0.00345
g1L,2017-04-25 12:45,1.00563,0.01029,0.01035,0.00345
g1L,2017-04-25 13:00,1.00678,0.01029,0.01036,0.00345
g1L,2017-04-25 13:15,1.00789,0.01029,0.01037,0.00346
g1L,2017-04-25 13:30,1.00897,0.01029,0.01038,0.00346
g1L,2017-04-25 13:45,1.01001,0.01029,0.01040,0.00347
g1L,2017-04-25 14:00,1.01101,0.01029,0.01041,0.00347
g1L,2017-04-25 14:15,1.01196,0.01029,0.01042,0.00347
g1L,2017-04-25 14:30,1.01286,0.01029,0.01042,0.00347
g1L,2017-04-25 14:45,1.01370,0.01029,0.01043,0.00348
g1L,2017-04-25 15:00,1.01448,0.01029,0.01044,0.00348
g1L,2017-04-25 15:15,1.01520,0.01029,0.01045,0.00348
g1L,2017-04-25 15:30,1.01586,0.01029,0.01046,0.00349
g1L,2017-04-25 15:45,1.01644,0.01029,0.01046,0.00349
g1L,2017-04-25 16:00,1.01695,0.01029,0.01047,0.00349
g1L,2017-04-25 16:15,1.01739,0.01029,0.01047,0.00349
g1L,2017-04-25 16:30,1.01775,0.01029,0.01047,0.00349
g1L,2017-04-25 16:45,1.01804,0.01029,0.01048,0.00349
g1L,2017-04-25 17:00,1.01824,0.01029,0.01048,0.00349
g1L,2017-04-25 17:15,1.01837,0.01029,0.01048,0.00349
g1L,2017-04-25 17:30,1.01842,0.01029,0.01048,0.00349
g1L,2017-04-25 17:45,1.01838,0.01029,0.01048,0.00349
g1L,2017-04-25 18:00,1.01827,0.01029,0.01048,0.00349
g1L,2017-04-25 18:15,1.01807,0.01029,0.01048,0.00349
g1L,2017-04-25 18:30,1.01780,0.01029,0.01048,0.00349
g1L,2017-04-25 18:45,1.01744,0.01029,0.01047,0.00349
g1L,2017-04-25 19:00,1.01701,0.01029,0.01047,0.00349
g1L,2017-04-25 19:15,1.01651,0.01029,0.01046,0.00349
g1L,2017-04-25 19:30,1.01593,0.01029,0.01046,0.00349
g1L,2017-04-25 19:45,1.01528,0.01029,0.01045,0.00348
g1L,2017-04-25 20:00,1.01456,0.01029,0.01044,0.00348
g1L,2017-04-25 20:15,1.01378,0.01029,0.01043,0.00348
g1L,2017-04-25 20:30,1.01293,0.01029,0.01043,0.00348
g1L,2017-04-25 20:45,1.01203,0.01029,0.01042,0.00347
g1L,2017-04-25 21:00,1.01107,0.01029,0.01041,0.00347
g1L,2017-04-25 21:15,1.01006,0.01029,0.01040,0.00347
g1L,2017-04-25 21:30,1.00901,0.01029,0.01039,0.00346
g1L,2017-04-25 21:45,1.00791,0.01029,0.01037,0.00346
g1L,2017-04-25 22:00,1.00678,0.01029,0.01036,0.00345
g1L,2017-04-25 22:15,1.00562,0.01029,0.01035,0.00345
g1L,2017-04-25 22:30,1.00442,0.01029,0.01034,0.00345
g1L,2017-04-25 22:45,1.00321,0.01029,0.01033,0.00344
g1L,2017-04-25 23:00,1.00198,0.01029,0.01031,0.00344
g1L,2017-04-25 23:15,1.00073,0.01029,0.01030,0.00343
g1L,2017-04-25 23:30,0.99948,0.01029,0.01029,0.00343
g1L,2017-04-25 23:45,0.99822,0.01029,0.01027,0.00342
g1L,2017-04-26 00:00,0.99894,0.01027,0.01026,0.00342
g1L,2017-04-26 00:15,0.99769,0.01027,0.01025,0.00342
g1L,2017-04-26 00:30,0.99647,0.01027,0.01024,0.00341
g1L,2017-04-26 00:45,0.99525,0.01027,0.01022,0.00341
g1L,2017-04-26 01:00,0.99407,0.01027,0.01021,0.00340
g1L,2017-04-26 01:15,0.99291,0.01027,0.01020,0.00340
g1L,2017-04-26 01:30,0.99179,0.01027,0.01019,0.00340
g1L,2017-04-26 01:45,0.99071,0.01027,0.01018,0.00339
g1L,2017-04-26 02:00,0.98967,0.01027,0.01017,0.00339
g1L,2017-04-26 02:15,0.98867,0.01027,0.01016,0.00339
g1L,2017-04-26 02:30,0.98773,0.01027,0.01015,0.00338
g1L,2017-04-26 02:45,0.98685,0.01027,0.01014,0.00338
g1L,2017-04-26 03:00,0.98603,0.01027,0.01013,0.00338
g1L,2017-04-26 03:15,0.98526,0.01027,0.01012,0.00337
g1L,2017-04-26 03:30,0.98457,0.01027,0.01011,0.00337
g1L,2017-04-26 03:45,0.98394,0.01027,0.01011,0.00337
g1L,2017-04-26 04:00,0.98339,0.01027,0.01010,0.00337
g1L,2017-04-26 04:15,0.98291,0.01027,0.01010,0.00337
g1L,2017-04-26 04:30,0.98251,0.01027,0.01009,0.00336
g1L,2017-04-26 04:45,0.98218,0.01027,0.01009,0.00336
g1L,2017-04-26 05:00,0.98193,0.01027,0.01009,0.00336
g1L,2017-04-26 05:15,0.98176,0.01027,0.01008,0.00336
g1L,2017-04-26 05:30,0.98168,0.01027,0.01008,0.00336
g1L,2017-04-26 05:45,0.98167,0.01027,0.01008,0.00336
g1L,2017-04-26 06:00,0.98174,0.01027,0.01008,0.00336
g1L,2017-04-26 06:15,0.98190,0.01027,0.01009,0.00336
g1L,2017-04-26 06:30,0.98213,0.01027,0.01009,0.00336
g1L,2017-04-26 06:45,0.98245,0.01027,0.01009,0.00336
g1L,2017-04-26 07:00,0.98284,0.01027,0.01010,0.00337
g1L,2017-04-26 07:15,0.98330,0.01027,0.01010,0.00337
g1L,2017-04-26 07:30,0.98384,0.01027,0.01011,0.00337
g1L,2017-04-26 07:45,0.98445,0.01027,0.01011,0.00337
g1L,2017-04-26 08:00,0.98513,0.01027,0.01012,0.00337
g1L,2017-04-26 08:15,0.98587,0.01027,0.01013,0.00338
g1L,2017-04-26 08:30,0.98668,0.01027,0.01014,0.00338
g1L,2017-04-26 08:45,0.98754,0.01027,0.01014,0.00338
g1L,2017-04-26 09:00,0.98846,0.01027,0.01015,0.00338
g1L,2017-04-26 09:15,0.98942,0.01027,0.01016,0.00339
g1L,2017-04-26 09:30,0.99044,0.01027,0.01017,0.00339
g1L,2017-04-26 09:45,0.99149,0.01027,0.01018,0.00339
g1L,2017-04-26 10:00,0.99259,0.01027,0.01020,0.00340
g1L,2017-04-26 10:15,0.99371,0.01027,0.01021,0.00340
g1L,2017-04-26 10:30,0.99487,0.01027,0.01022,0.00341
g1L,2017-04-26 10:45,0.99604,0.01027,0.01023,0.00341
g1L,2017-04-26 11:00,0.99723,0.01027,0.01024,0.00341
g1L,2017-04-26 11:15,0.99844,0.01027,0.01026,0.00342
g1L,2017-04-26 11:30,0.99965,0.01027,0.01027,0.00342
g1L,2017-04-26 11:45,1.00087,0.01027,0.01028,0.00343
g1L,2017-04-26 12:00,1.00208,0.01027,0.01029,0.00343
g1L,2017-04-26 12:15,1.00328,0.01027,0.01031,0.00344
g1L,2017-04-26 12:30,1.00446,0.01027,0.01032,0.00344
g1L,2017-04-26 12:45,1.00563,0.01027,0.01033,0.00344
g1L,2017-04-26 13:00,1.00678,0.01027,0.01034,0.00345
g1L,2017-04-26 13:15,1.00789,0.01027,0.01035,0.00345
g1L,2017-04-26 13:30,1.00897,0.01027,0.01036,0.00345
g1L,2017-04-26 13:45,1.01001,0.01027,0.01037,0.00346
g1L,2017-04-26 14:00,1.01101,0.01027,0.01039,0.00346
g1L,2017-04-26 14:15,1.01196,0.01027,0.01039,0.00346
g1L,2017-04-26 14:30,1.01285,0.01027,0.01040,0.00347
g1L,2017-04-26 14:45,1.01370,0.01027,0.01041,0.00347
g1L,2017-04-26 15:00,1.01448,0.01027,0.01042,0.00347
g1L,2017-04-26 15:15,1.01520,0.01027,0.01043,0.00348
g1L,2017-04-26 15:30,1.01585,0.01027,0.01043,0.00348
g1L,2017-04-26 15:45,1.01643,0.01027,0.01044,0.00348
g1L,2017-04-26 16:00,1.01694,0.01027,0.01045,0.00348
g1L,2017-04-26 16:15,1.01738,0.01027,0.01045,0.00348
g1L,2017-04-26 16:30,1.01774,0.01027,0.01045,0.00348
g1L,2017-04-26 16:45,1.01802,0.01027,0.01046,0.00349
g1L,2017-04-26 17:00,1.01823,0.01027,0.01046,0.00349
g1L,2017-04-26 17:15,1.01835,0.01027,0.01046,0.00349
g1L,2017-04-26 17:30,1.01839,0.01027,0.01046,0.00349
g1L,2017-04-26 17:45,1.01836,0.01027,0.01046,0.00349
g1L,2017-04-26 18:00,1.01824,0.01027,0.01046,0.00349
g1L,2017-04-26 18:15,1.01804,0.01027,0.01046,0.00349
g1L,2017-04-26 18:30,1.01776,0.01027,0.01045,0.00348
g1L,2017-04-26 18:45,1.01741,0.01027,0.01045,0.00348
g1L,2017-04-26 19:00,1.01697,0.01027,0.01045,0.00348
g1L,2017-04-26 19:15,1.01646,0.01027,0.01044,0.00348
g1L,2017-04-26 19:30,1.01588,0.01027,0.01044,0.00348
g1L,2017-04-26 19:45,1.01523,0.01027,0.01043,0.00348
g1L,2017-04-26 20:00,1.01450,0.01027,0.01042,0.00347
g1L,2017-04-26 20:15,1.01372,0.01027,0.01041,0.00347
g1L,2017-04-26 20:30,1.01287,0.01027,0.01040,0.00347
g1L,2017-04-26 20:45,1.01196,0.01027,0.01039,0.00346
g1L,2017-04-26 21:00,1.01100,0.01027,0.01039,0.00346
g1L,2017-04-26 21:15,1.00999,0.01027,0.01037,0.00346
g1L,2017-04-26 21:30,1.00893,0.01027,0.01036,0.00345
g1L,2017-04-26 21:45,1.00783,0.01027,0.01035,0.00345
g1L,2017-04-26 22:00,1.00669,0.01027,0.01034,0.00345
g1L,2017-04-26 22:15,1.00552,0.01027,0.01033,0.00344
g1L,2017-04-26 22:30,1.00432,0.01027,0.01032,0.00344
g1L,2017-04-26 22:45,1.00310,0.01027,0.01030,0.00343
g1L,2017-04-26 23:00,1.00187,0.01027,0.01029,0.00343
g1L,2017-04-26 23:15,1.00062,0.01027,0.01028,0.00343
g1L,2017-04-26 23:30,0.99936,0.01027,0.01027,0.00342
g1L,2017-04-26 23:45,0.99810,0.01027,0.01025,0.00342
g1L,2017-04-27 00:00,0.99906,0.01025,0.01024,0.00341
g1L,2017-04-27 00:15,0.99781,0.01025,0.01023,0.00341
g1L,2017-04-27 00:30,0.99658,0.01025,0.01021,0.00340
g1L,2017-04-27 00:45,0.99536,0.01025,0.01020,0.00340
g1L,2017-04-27 01:00,0.99417,0.01025,0.01019,0.00340
g1L,2017-04-27 01:15,0.99301,0.01025,0.01018,0.00339
g1L,2017-04-27 01:30,0.99188,0.01025,0.01017,0.00339
g1L,2017-04-27 01:45,0.99079,0.01025,0.01015,0.00338
g1L,2017-04-27 02:00,0.98975,0.01025,0.01014,0.00338
g1L,2017-04-27 02:15,0.98875,0.01025,0.01013,0.00338
g1L,2017-04-27 02:30,0.98781,0.01025,0.01012,0.00337
g1L,2017-04-27 02:45,0.98692,0.01025,0.01012,0.00337
g1L,2017-04-27 03:00,0.98609,0.01025,0.01011,0.00337
g1L,2017-04-27 03:15,0.98532,0.01025,0.01010,0.00337
g1L,2017-04-27 03:30,0.98462,0.01025,0.01009,0.00336
g1L,2017-04-27 03:45,0.98399,0.01025,0.01009,0.00336
g1L,2017-04-27 04:00,0.98344,0.01025,0.01008,0.00336
g1L,2017-04-27 04:15,0.98295,0.01025,0.01007,0.00336
g1L,2017-04-27 04:30,0.98254,0.01025,0.01007,0.00336
g1L,2017-04-27 04:45,0.98221,0.01025,0.01007,0.00336
g1L,2017-04-27 05:00,0.98196,0.01025,0.01006,0.00335
g1L,2017-04-27 05:15,0.98179,0.01025,0.01006,0.00335
g1L,2017-04-27 05:30,0.98170,0.01025,0.01006,0.00335
g1L,2017-04-27 05:45,0.98169,0.01025,0.01006,0.00335
g1L,2017-04-27 06:00,0.98177,0.01025,0.01006,0.00335
g1L,2017-04-27 06:15,0.98192,0.01025,0.01006,0.00335
g1L,2017-04-27 06:30,0.98215,0.01025,0.01007,0.00336
g1L,2017-04-27 06:45,0.98246,0.01025,0.01007,0.00336
g1L,2017-04-27 07:00,0.98285,0.01025,0.01007,0.00336
g1L,2017-04-27 07:15,0.98331,0.01025,0.01008,0.00336
g1L,2017-04-27 07:30,0.98385,0.01025,0.01008,0.00336
g1L,2017-04-27 07:45,0.98446,0.01025,0.01009,0.00336
g1L,2017-04-27 08:00,0.98513,0.01025,0.01010,0.00337
g1L,2017-04-27 08:15,0.98587,0.01025,0.01010,0.00337
g1L,2017-04-27 08:30,0.98668,0.01025,0.01011,0.00337
g1L,2017-04-27 08:45,0.98754,0.01025,0.01012,0.00337
g1L,2017-04-27 09:00,0.98846,0.01025,0.01013,0.00338
g1L,2017-04-27 09:15,0.98942,0.01025,0.01014,0.00338
g1L,2017-04-27 09:30,0.99044,0.01025,0.01015,0.00338
g1L,2017-04-27 09:45,0.99149,0.01025,0.01016,0.00339
g1L,2017-04-27 10:00,0.99259,0.01025,0.01017,0.00339
g1L,2017-04-27 10:15,0.99371,0.01025,0.01018,0.00339
g1L,2017-04-27 10:30,0.99487,0.01025,0.01020,0.00340
g1L,2017-04-27 10:45,0.99604,0.01025,0.01021,0.00340
g1L,2017-04-27 11:00,0.99723,0.01025,0.01022,0.00341
g1L,2017-04-27 11:15,0.99844,0.01025,0.01023,0.00341
g1L,2017-04-27 11:30,0.99965,0.01025,0.01025,0.00342
g1L,2017-04-27 11:45,1.00087,0.01025,0.01026,0.00342
g1L,2017-04-27 12:00,1.00208,0.01025,0.01027,0.00342
g1L,2017-04-27 12:15,1.00328,0.01025,0.01028,0.00343
g1L,2017-04-27 12:30,1.00446,0.01025,0.01029,0.00343
g1L,2017-04-27 12:45,1.00563,0.01025,0.01031,0.00344
g1L,2017-04-27 13:00,1.00678,0.01025,0.01032,0.00344
g1L,2017-04-27 13:15,1.00789,0.01025,0.01033,0.00344
g1L,2017-04-27 13:30,1.00897,0.01025,0.01034,0.00345
g1L,2017-04-27 13:45,1.01001,0.01025,0.01035,0.00345
g1L,2017-04-27 14:00,1.01101,0.01025,0.01036,0.00345
g1L,2017-04-27 14:15,1.01196,0.01025,0.01037,0.00346
g1L,2017-04-27 14:30,1.01285,0.01025,0.01038,0.00346
g1L,2017-04-27 14:45,1.01369,0.01025,0.01039,0.00346
g1L,2017-04-27 15:00,1.01447,0.01025,0.01040,0.00347
g1L,2017-04-27 15:15,1.01519,0.01025,0.01040,0.00347
g1L,2017-04-27 15:30,1.01584,0.01025,0.01041,0.00347
g1L,2017-04-27 15:45,1.01642,0.01025,0.01042,0.00347
g1L,2017-04-27 16:00,1.01693,0.01025,0.01042,0.00347
g1L,2017-04-27 16:15,1.01737,0.01025,0.01043,0.00348
g1L,2017-04-27 16:30,1.01773,0.01025,0.01043,0.00348
g1L,2017-04-27 16:45,1.01801,0.01025,0.01043,0.00348
g1L,2017-04-27 17:00,1.01821,0.01025,0.01044,0.00348
g1L,2017-04-27 17:15,1.01833,0.01025,0.01044,0.00348
g1L,2017-04-27 17:30,1.01838,0.01025,0.01044,0.00348
g1L,2017-04-27 17:45,1.01834,0.01025,0.01044,0.00348
g1L,2017-04-27 18:00,1.01822,0.01025,0.01044,0.00348
g1L,2017-04-27 18:15,1.01801,0.01025,0.01043,0.00348
g1L,2017-04-27 18:30,1.01773,0.01025,0.01043,0.00348
g1L,2017-04-27 18:45,1.01737,0.01025,0.01043,0.00348
g1L,2017-04-27 19:00,1.01694,0.01025,0.01042,0.00347
g1L,2017-04-27 19:15,1.01642,0.01025,0.01042,0.00347
g1L,2017-04-27 19:30,1.01584,0.01025,0.01041,0.00347
g1L,2017-04-27 19:45,1.01518,0.01025,0.01040,0.00347
g1L,2017-04-27 20:00,1.01445,0.01025,0.01040,0.00347
g1L,2017-04-27 20:15,1.01366,0.01025,0.01039,0.00346
g1L,2017-04-27 20:30,1.01281,0.01025,0.01038,0.00346
g1L,2017-04-27 20:45,1.01190,0.01025,0.01037,0.00346
g1L,2017-04-27 21:00,1.01093,0.01025,0.01036,0.00345
g1L,2017-04-27 21:15,1.00992,0.01025,0.01035,0.00345
g1L,2017-04-27 21:30,1.00885,0.01025,0.01034,0.00345
g1L,2017-04-27 21:45,1.00775,0.01025,0.01033,0.00344
g1L,2017-04-27 22:00,1.00660,0.01025,0.01032,0.00344
g1L,2017-04-27 22:15,1.00543,0.01025,0.01030,0.00343
g1L,2017-04-27 22:30,1.00423,0.01025,0.01029,0.00343
g1L,2017-04-27 22:45,1.00300,0.01025,0.01028,0.00343
g1L,2017-04-27 23:00,1.00176,0.01025,0.01027,0.00342
g1L,2017-04-27 23:15,1.00050,0.01025,0.01025,0.00342
g1L,2017-04-27 23:30,0.99924,0.01025,0.01024,0.00341
g1L,2017-04-27 23:45,0.99797,0.01025,0.01023,0.00341
g1L,2017-04-28 00:00,0.99919,0.01022,0.01022,0.00341
g1L,2017-04-28 00:15,0.99793,0.01022,0.01020,0.00340
g1L,2017-04-28 00:30,0.99669,0.01022,0.01019,0.00340
g1L,2017-04-28 00:45,0.99547,0.01022,0.01018,0.00339
g1L,2017-04-28 01:00,0.99427,0.01022,0.01017,0.00339
g1L,2017-04-28 01:15,0.99311,0.01022,0.01015,0.00338
g1L,2017-04-28 01:30,0.99197,0.01022,0.01014,0.00338
g1L,2017-04-28 01:45,0.99088,0.01022,0.01013,0.00338
